_id,ano_filme,ano_cerimonia,cerimonia,categoria,nome,filme,vencedor,id_registro,ano_filmagem,nome_do_indicado,nome_do_filme
67f693e37789266c58986e21,1927,1928,1,ACTOR,Richard Barthelmess,The Noose,false,,,,
67f693e37789266c58986e22,1927,1928,1,ACTOR,Emil Jannings,The Last Command,true,,,,
67f693e37789266c58986e23,1927,1928,1,ACTRESS,Louise Dresser,A Ship Comes In,false,,,,
67f693e37789266c58986e24,1927,1928,1,ACTRESS,Janet Gaynor,7th Heaven,true,,,,
67f693e37789266c58986e25,1927,1928,1,ACTRESS,Gloria Swanson,Sadie Thompson,false,,,,
67f693e37789266c58986e26,1927,1928,1,ART DIRECTION,Rochus Gliese,Sunrise,false,,,,
67f693e37789266c58986e27,1927,1928,1,ART DIRECTION,William Cameron Menzies,The Dove;,true,,,,
67f693e37789266c58986e28,1927,1928,1,ART DIRECTION,Harry Oliver,7th Heaven,false,,,,
67f693e37789266c58986e29,1927,1928,1,CINEMATOGRAPHY,George Barnes,The Devil Dancer;,false,,,,
67f693e37789266c58986e2a,1927,1928,1,CINEMATOGRAPHY,Charles Rosher,Sunrise,true,,,,
67f693e37789266c58986e2b,1927,1928,1,CINEMATOGRAPHY,Karl Struss,Sunrise,true,,,,
67f693e37789266c58986e2c,1927,1928,1,DIRECTING (Comedy Picture),Lewis Milestone,Two Arabian Knights,true,,,,
67f693e37789266c58986e2d,1927,1928,1,DIRECTING (Comedy Picture),Ted Wilde,Speedy,false,,,,
67f693e37789266c58986e2e,1927,1928,1,DIRECTING (Dramatic Picture),Frank Borzage,7th Heaven,true,,,,
67f693e37789266c58986e2f,1927,1928,1,DIRECTING (Dramatic Picture),Herbert Brenon,Sorrell and Son,false,,,,
67f693e37789266c58986e30,1927,1928,1,DIRECTING (Dramatic Picture),King Vidor,The Crowd,false,,,,
67f693e37789266c58986e31,1927,1928,1,ENGINEERING EFFECTS,Ralph Hammeras,,false,,,,
67f693e37789266c58986e32,1927,1928,1,ENGINEERING EFFECTS,Roy Pomeroy,Wings,true,,,,
67f693e37789266c58986e33,1927,1928,1,ENGINEERING EFFECTS,Nugent Slaughter,,false,,,,
67f693e37789266c58986e34,1927,1928,1,OUTSTANDING PICTURE,The Caddo Company,The Racket,false,,,,
67f693e37789266c58986e35,1927,1928,1,OUTSTANDING PICTURE,Fox,7th Heaven,false,,,,
67f693e37789266c58986e36,1927,1928,1,OUTSTANDING PICTURE,Paramount Famous Lasky,Wings,true,,,,
67f693e37789266c58986e37,1927,1928,1,UNIQUE AND ARTISTIC PICTURE,Fox,Sunrise,true,,,,
67f693e37789266c58986e38,1927,1928,1,UNIQUE AND ARTISTIC PICTURE,Metro-Goldwyn-Mayer,The Crowd,false,,,,
67f693e37789266c58986e39,1927,1928,1,UNIQUE AND ARTISTIC PICTURE,Paramount Famous Lasky,Chang,false,,,,
67f693e37789266c58986e3a,1927,1928,1,WRITING (Adaptation),Alfred Cohn,The Jazz Singer,false,,,,
67f693e37789266c58986e3b,1927,1928,1,WRITING (Adaptation),Anthony Coldeway,Glorious Betsy,false,,,,
67f693e37789266c58986e3c,1927,1928,1,WRITING (Adaptation),Benjamin Glazer,7th Heaven,true,,,,
67f693e37789266c58986e3d,1927,1928,1,WRITING (Original Story),Lajos Biro,The Last Command,false,,,,
67f693e37789266c58986e3e,1927,1928,1,WRITING (Original Story),Ben Hecht,Underworld,true,,,,
67f693e37789266c58986e3f,1927,1928,1,WRITING (Title Writing),Gerald Duffy,The Private Life of Helen of Troy,false,,,,
67f693e37789266c58986e40,1927,1928,1,WRITING (Title Writing),Joseph Farnham,,true,,,,
67f693e37789266c58986e41,1927,1928,1,WRITING (Title Writing),"George Marion, Jr.",,false,,,,
67f693e37789266c58986e42,1927,1928,1,SPECIAL AWARD, Warner Bros.,,true,,,,
67f693e37789266c58986e43,1927,1928,1,SPECIAL AWARD, Charles Chaplin,,true,,,,
67f693e37789266c58986e44,1928,1929,2,ACTOR,George Bancroft,Thunderbolt,false,,,,
67f693e37789266c58986e45,1928,1929,2,ACTOR,Warner Baxter,In Old Arizona,true,,,,
67f693e37789266c58986e46,1928,1929,2,ACTOR,Chester Morris,Alibi,false,,,,
67f693e37789266c58986e47,1928,1929,2,ACTOR,Paul Muni,The Valiant,false,,,,
67f693e37789266c58986e48,1928,1929,2,ACTOR,Lewis Stone,The Patriot,false,,,,
67f693e37789266c58986e49,1928,1929,2,ACTRESS,Ruth Chatterton,Madame X,false,,,,
67f693e37789266c58986e4a,1928,1929,2,ACTRESS,Betty Compson,The Barker,false,,,,
67f693e37789266c58986e4b,1928,1929,2,ACTRESS,Jeanne Eagels,The Letter,false,,,,
67f693e37789266c58986e4c,1928,1929,2,ACTRESS,Corinne Griffith,The Divine Lady,false,,,,
67f693e37789266c58986e4d,1928,1929,2,ACTRESS,Bessie Love,The Broadway Melody,false,,,,
67f693e37789266c58986e4e,1928,1929,2,ACTRESS,Mary Pickford,Coquette,true,,,,
67f693e37789266c58986e4f,1928,1929,2,ART DIRECTION,Hans Dreier,The Patriot,false,,,,
67f693e37789266c58986e50,1928,1929,2,ART DIRECTION,Cedric Gibbons,The Bridge of San Luis Rey,true,,,,
67f693e37789266c58986e51,1928,1929,2,ART DIRECTION,Mitchell Leisen,Dynamite,false,,,,
67f693e37789266c58986e52,1928,1929,2,ART DIRECTION,William Cameron Menzies,Alibi;,false,,,,
67f693e37789266c58986e53,1928,1929,2,ART DIRECTION,Harry Oliver,Street Angel,false,,,,
67f693e37789266c58986e54,1928,1929,2,CINEMATOGRAPHY,George Barnes,Our Dancing Daughters,false,,,,
67f693e37789266c58986e55,1928,1929,2,CINEMATOGRAPHY,Clyde De Vinna,White Shadows in the South Seas,true,,,,
67f693e37789266c58986e56,1928,1929,2,CINEMATOGRAPHY,Arthur Edeson,In Old Arizona,false,,,,
67f693e37789266c58986e57,1928,1929,2,CINEMATOGRAPHY,Ernest Palmer,Four Devils;,false,,,,
67f693e37789266c58986e58,1928,1929,2,CINEMATOGRAPHY,John Seitz,The Divine Lady,false,,,,
67f693e37789266c58986e59,1928,1929,2,DIRECTING,Lionel Barrymore,Madame X,false,,,,
67f693e37789266c58986e5a,1928,1929,2,DIRECTING,Harry Beaumont,The Broadway Melody,false,,,,
67f693e37789266c58986e5b,1928,1929,2,DIRECTING,Irving Cummings,In Old Arizona,false,,,,
67f693e37789266c58986e5c,1928,1929,2,DIRECTING,Frank Lloyd,The Divine Lady,true,,,,
67f693e37789266c58986e5d,1928,1929,2,DIRECTING,Frank Lloyd,Drag;,false,,,,
67f693e37789266c58986e5e,1928,1929,2,DIRECTING,Ernst Lubitsch,The Patriot,false,,,,
67f693e37789266c58986e5f,1928,1929,2,OUTSTANDING PICTURE,Feature Productions,Alibi,false,,,,
67f693e37789266c58986e60,1928,1929,2,OUTSTANDING PICTURE,Fox,In Old Arizona,false,,,,
67f693e37789266c58986e61,1928,1929,2,OUTSTANDING PICTURE,Metro-Goldwyn-Mayer,The Broadway Melody,true,,,,
67f693e37789266c58986e62,1928,1929,2,OUTSTANDING PICTURE,Metro-Goldwyn-Mayer,Hollywood Revue,false,,,,
67f693e37789266c58986e63,1928,1929,2,OUTSTANDING PICTURE,Paramount Famous Lasky,The Patriot,false,,,,
67f693e37789266c58986e64,1928,1929,2,WRITING,Tom Barry,In Old Arizona;,false,,,,
67f693e37789266c58986e65,1928,1929,2,WRITING,Elliott Clawson,The Cop;,false,,,,
67f693e37789266c58986e66,1928,1929,2,WRITING,Hans Kraly,The Last of Mrs. Cheyney,false,,,,
67f693e37789266c58986e67,1928,1929,2,WRITING,Hans Kraly,The Patriot,true,,,,
67f693e37789266c58986e68,1928,1929,2,WRITING,Josephine Lovett,Our Dancing Daughters,false,,,,
67f693e37789266c58986e69,1928,1929,2,WRITING,Bess Meredyth,A Woman of Affairs;,false,,,,
67f693e37789266c58986e6a,1929,1930,3,ACTOR,George Arliss,Disraeli,true,,,,
67f693e37789266c58986e6b,1929,1930,3,ACTOR,George Arliss,The Green Goddess,false,,,,
67f693e37789266c58986e6c,1929,1930,3,ACTOR,Wallace Beery,The Big House,false,,,,
67f693e37789266c58986e6d,1929,1930,3,ACTOR,Maurice Chevalier,The Big Pond,false,,,,
67f693e37789266c58986e6e,1929,1930,3,ACTOR,Ronald Colman,Bulldog Drummond,false,,,,
67f693e37789266c58986e6f,1929,1930,3,ACTOR,Lawrence Tibbett,The Rogue Song,false,,,,
67f693e37789266c58986e70,1929,1930,3,ACTRESS,Nancy Carroll,The Devil's Holiday,false,,,,
67f693e37789266c58986e71,1929,1930,3,ACTRESS,Ruth Chatterton,Sarah and Son,false,,,,
67f693e37789266c58986e72,1929,1930,3,ACTRESS,Greta Garbo,Anna Christie,false,,,,
67f693e37789266c58986e73,1929,1930,3,ACTRESS,Norma Shearer,The Divorcee,true,,,,
67f693e37789266c58986e74,1929,1930,3,ACTRESS,Norma Shearer,Their Own Desire,false,,,,
67f693e37789266c58986e75,1929,1930,3,ACTRESS,Gloria Swanson,The Trespasser,false,,,,
67f693e37789266c58986e76,1929,1930,3,ART DIRECTION,(William Cameron Menzies),Bulldog Drummond,false,,,,
67f693e37789266c58986e77,1929,1930,3,ART DIRECTION,Herman Rosse,King of Jazz,true,,,,
67f693e37789266c58986e78,1929,1930,3,ART DIRECTION,(Hans Dreier),The Love Parade,false,,,,
67f693e37789266c58986e79,1929,1930,3,ART DIRECTION,(Jack Okey),Sally,false,,,,
67f693e37789266c58986e7a,1929,1930,3,ART DIRECTION,(Hans Dreier),The Vagabond King,false,,,,
67f693e37789266c58986e7b,1929,1930,3,CINEMATOGRAPHY,(Arthur Edeson),All Quiet on the Western Front,false,,,,
67f693e37789266c58986e7c,1929,1930,3,CINEMATOGRAPHY,(William Daniels),Anna Christie,false,,,,
67f693e37789266c58986e7d,1929,1930,3,CINEMATOGRAPHY,"(Gaetano Gaudio), (Harry Perry)",Hell's Angels,false,,,,
67f693e37789266c58986e7e,1929,1930,3,CINEMATOGRAPHY,(Victor Milner),The Love Parade,false,,,,
67f693e37789266c58986e7f,1929,1930,3,CINEMATOGRAPHY,"Joseph T. Rucker, Willard Van Der Veer",With Byrd at the South Pole,true,,,,
67f693e37789266c58986e80,1929,1930,3,DIRECTING,Clarence Brown,Anna Christie;,false,,,,
67f693e37789266c58986e81,1929,1930,3,DIRECTING,Robert Leonard,The Divorcee,false,,,,
67f693e37789266c58986e82,1929,1930,3,DIRECTING,Ernst Lubitsch,The Love Parade,false,,,,
67f693e37789266c58986e83,1929,1930,3,DIRECTING,Lewis Milestone,All Quiet on the Western Front,true,,,,
67f693e37789266c58986e84,1929,1930,3,DIRECTING,King Vidor,Hallelujah,false,,,,
67f693e37789266c58986e85,1929,1930,3,OUTSTANDING PRODUCTION,Universal,All Quiet on the Western Front,true,,,,
67f693e37789266c58986e86,1929,1930,3,OUTSTANDING PRODUCTION,Cosmopolitan,The Big House,false,,,,
67f693e37789266c58986e87,1929,1930,3,OUTSTANDING PRODUCTION,Warner Bros.,Disraeli,false,,,,
67f693e37789266c58986e88,1929,1930,3,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Divorcee,false,,,,
67f693e37789266c58986e89,1929,1930,3,OUTSTANDING PRODUCTION,Paramount Famous Lasky,The Love Parade,false,,,,
67f693e37789266c58986e8a,1929,1930,3,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",The Big House,true,,,,
67f693e37789266c58986e8b,1929,1930,3,SOUND RECORDING,"(RKO Radio Studio Sound Department, John Tribby, Sound Director)",The Case of Sergeant Grischa,false,,,,
67f693e37789266c58986e8c,1929,1930,3,SOUND RECORDING,"(Paramount Famous Lasky Studio Sound Department, Franklin Hansen, Sound Director)",The Love Parade,false,,,,
67f693e37789266c58986e8d,1929,1930,3,SOUND RECORDING,"(United Artists Studio Sound Department, Oscar Lagerstrom, Sound Director)",Raffles,false,,,,
67f693e37789266c58986e8e,1929,1930,3,SOUND RECORDING,"(First National Studio Sound Department, George Groves, Sound Director)",Song of the Flame,false,,,,
67f693e37789266c58986e8f,1929,1930,3,WRITING,"(George Abbott), (Maxwell Anderson), (Del Andrews)",All Quiet on the Western Front,false,,,,
67f693e37789266c58986e90,1929,1930,3,WRITING,Frances Marion,The Big House,true,,,,
67f693e37789266c58986e91,1929,1930,3,WRITING,(Julian Josephson),Disraeli,false,,,,
67f693e37789266c58986e92,1929,1930,3,WRITING,(John Meehan),The Divorcee,false,,,,
67f693e37789266c58986e93,1929,1930,3,WRITING,(Howard Estabrook),Street of Chance,false,,,,
67f693e37789266c58986e94,1930,1931,4,ACTOR,Lionel Barrymore,A Free Soul,true,,,,
67f693e37789266c58986e95,1930,1931,4,ACTOR,Jackie Cooper,Skippy,false,,,,
67f693e37789266c58986e96,1930,1931,4,ACTOR,Richard Dix,Cimarron,false,,,,
67f693e37789266c58986e97,1930,1931,4,ACTOR,Fredric March,The Royal Family of Broadway,false,,,,
67f693e37789266c58986e98,1930,1931,4,ACTOR,Adolphe Menjou,The Front Page,false,,,,
67f693e37789266c58986e99,1930,1931,4,ACTRESS,Marlene Dietrich,Morocco,false,,,,
67f693e37789266c58986e9a,1930,1931,4,ACTRESS,Marie Dressler,Min and Bill,true,,,,
67f693e37789266c58986e9b,1930,1931,4,ACTRESS,Irene Dunne,Cimarron,false,,,,
67f693e37789266c58986e9c,1930,1931,4,ACTRESS,Ann Harding,Holiday,false,,,,
67f693e37789266c58986e9d,1930,1931,4,ACTRESS,Norma Shearer,A Free Soul,false,,,,
67f693e37789266c58986e9e,1930,1931,4,ART DIRECTION,Max Rée,Cimarron,true,,,,
67f693e37789266c58986e9f,1930,1931,4,ART DIRECTION,"Stephen Goosson, Ralph Hammeras",Just Imagine,false,,,,
67f693e37789266c58986ea0,1930,1931,4,ART DIRECTION,Hans Dreier,Morocco,false,,,,
67f693e37789266c58986ea1,1930,1931,4,ART DIRECTION,Anton Grot,Svengali,false,,,,
67f693e37789266c58986ea2,1930,1931,4,ART DIRECTION,Richard Day,Whoopee!,false,,,,
67f693e37789266c58986ea3,1930,1931,4,CINEMATOGRAPHY,Edward Cronjager,Cimarron,false,,,,
67f693e37789266c58986ea4,1930,1931,4,CINEMATOGRAPHY,Lee Garmes,Morocco,false,,,,
67f693e37789266c58986ea5,1930,1931,4,CINEMATOGRAPHY,Charles Lang,The Right to Love,false,,,,
67f693e37789266c58986ea6,1930,1931,4,CINEMATOGRAPHY,"Barney ""Chick"" McGill",Svengali,false,,,,
67f693e37789266c58986ea7,1930,1931,4,CINEMATOGRAPHY,Floyd Crosby,Tabu,true,,,,
67f693e37789266c58986ea8,1930,1931,4,DIRECTING,Wesley Ruggles,Cimarron,false,,,,
67f693e37789266c58986ea9,1930,1931,4,DIRECTING,Clarence Brown,A Free Soul,false,,,,
67f693e37789266c58986eaa,1930,1931,4,DIRECTING,Lewis Milestone,The Front Page,false,,,,
67f693e37789266c58986eab,1930,1931,4,DIRECTING,Josef Von Sternberg,Morocco,false,,,,
67f693e37789266c58986eac,1930,1931,4,DIRECTING,Norman Taurog,Skippy,true,,,,
67f693e37789266c58986ead,1930,1931,4,OUTSTANDING PRODUCTION,RKO Radio,Cimarron,true,,,,
67f693e37789266c58986eae,1930,1931,4,OUTSTANDING PRODUCTION,Fox,East Lynne,false,,,,
67f693e37789266c58986eaf,1930,1931,4,OUTSTANDING PRODUCTION,The Caddo Company,The Front Page,false,,,,
67f693e37789266c58986eb0,1930,1931,4,OUTSTANDING PRODUCTION,Paramount Publix,Skippy,false,,,,
67f693e37789266c58986eb1,1930,1931,4,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Trader Horn,false,,,,
67f693e37789266c58986eb2,1930,1931,4,SOUND RECORDING,Samuel Goldwyn - United Artists Studio Sound Department,,false,,,,
67f693e37789266c58986eb3,1930,1931,4,SOUND RECORDING,Metro-Goldwyn-Mayer Studio Sound Department,,false,,,,
67f693e37789266c58986eb4,1930,1931,4,SOUND RECORDING,Paramount Publix Studio Sound Department,,true,,,,
67f693e37789266c58986eb5,1930,1931,4,SOUND RECORDING,RKO Radio Studio Sound Department,,false,,,,
67f693e37789266c58986eb6,1930,1931,4,WRITING (Adaptation),Howard Estabrook,Cimarron,true,,,,
67f693e37789266c58986eb7,1930,1931,4,WRITING (Adaptation),"Seton I. Miller, Fred Niblo, Jr.",The Criminal Code,false,,,,
67f693e37789266c58986eb8,1930,1931,4,WRITING (Adaptation),Horace Jackson,Holiday,false,,,,
67f693e37789266c58986eb9,1930,1931,4,WRITING (Adaptation),"Francis Faragoh, Robert N. Lee",Little Caesar,false,,,,
67f693e37789266c58986eba,1930,1931,4,WRITING (Adaptation),"Joseph L. Mankiewicz, Sam Mintz",Skippy,false,,,,
67f693e37789266c58986ebb,1930,1931,4,WRITING (Original Story),John Monk Saunders,The Dawn Patrol,true,,,,
67f693e37789266c58986ebc,1930,1931,4,WRITING (Original Story),Rowland Brown,The Doorway to Hell,false,,,,
67f693e37789266c58986ebd,1930,1931,4,WRITING (Original Story),"Harry d'Abbadie d'Arrast, Douglas Doty, Donald Ogden Stewart",Laughter,false,,,,
67f693e37789266c58986ebe,1930,1931,4,WRITING (Original Story),"John Bright, Kubec Glasmon",The Public Enemy,false,,,,
67f693e37789266c58986ebf,1930,1931,4,WRITING (Original Story),"Lucien Hubbard, Joseph Jackson",Smart Money,false,,,,
67f693e37789266c58986ec0,1931,1932,5,ACTOR,Wallace Beery,The Champ,true,,,,
67f693e37789266c58986ec1,1931,1932,5,ACTOR,Alfred Lunt,The Guardsman,false,,,,
67f693e37789266c58986ec2,1931,1932,5,ACTOR,Fredric March,Dr. Jekyll and Mr. Hyde,true,,,,
67f693e37789266c58986ec3,1931,1932,5,ACTRESS,Marie Dressler,Emma,false,,,,
67f693e37789266c58986ec4,1931,1932,5,ACTRESS,Lynn Fontanne,The Guardsman,false,,,,
67f693e37789266c58986ec5,1931,1932,5,ACTRESS,Helen Hayes,The Sin of Madelon Claudet,true,,,,
67f693e37789266c58986ec6,1931,1932,5,ART DIRECTION,Lazare Meerson,À Nous la Liberté,false,,,,
67f693e37789266c58986ec7,1931,1932,5,ART DIRECTION,Richard Day,Arrowsmith,false,,,,
67f693e37789266c58986ec8,1931,1932,5,ART DIRECTION,Gordon Wiles,Transatlantic,true,,,,
67f693e37789266c58986ec9,1931,1932,5,CINEMATOGRAPHY,Ray June,Arrowsmith,false,,,,
67f693e37789266c58986eca,1931,1932,5,CINEMATOGRAPHY,Karl Struss,Dr. Jekyll and Mr. Hyde,false,,,,
67f693e37789266c58986ecb,1931,1932,5,CINEMATOGRAPHY,Lee Garmes,Shanghai Express,true,,,,
67f693e37789266c58986ecc,1931,1932,5,DIRECTING,Frank Borzage,Bad Girl,true,,,,
67f693e37789266c58986ecd,1931,1932,5,DIRECTING,King Vidor,The Champ,false,,,,
67f693e37789266c58986ece,1931,1932,5,DIRECTING,Josef Von Sternberg,Shanghai Express,false,,,,
67f693e37789266c58986ecf,1931,1932,5,OUTSTANDING PRODUCTION,Samuel Goldwyn Productions,Arrowsmith,false,,,,
67f693e37789266c58986ed0,1931,1932,5,OUTSTANDING PRODUCTION,Fox,Bad Girl,false,,,,
67f693e37789266c58986ed1,1931,1932,5,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Champ,false,,,,
67f693e37789266c58986ed2,1931,1932,5,OUTSTANDING PRODUCTION,First National,Five Star Final,false,,,,
67f693e37789266c58986ed3,1931,1932,5,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Grand Hotel,true,,,,
67f693e37789266c58986ed4,1931,1932,5,OUTSTANDING PRODUCTION,Paramount Publix,One Hour with You,false,,,,
67f693e37789266c58986ed5,1931,1932,5,OUTSTANDING PRODUCTION,Paramount Publix,Shanghai Express,false,,,,
67f693e37789266c58986ed6,1931,1932,5,OUTSTANDING PRODUCTION,Paramount Publix,The Smiling Lieutenant,false,,,,
67f693e37789266c58986ed7,1931,1932,5,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Flowers and Trees,true,,,,
67f693e37789266c58986ed8,1931,1932,5,SHORT SUBJECT (Cartoon),"Leon Schlesinger, Producer",It's Got Me Again,false,,,,
67f693e37789266c58986ed9,1931,1932,5,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Mickey's Orphans,false,,,,
67f693e37789266c58986eda,1931,1932,5,SHORT SUBJECT (Comedy),"Mack Sennett, Producer",The Loud Mouth,false,,,,
67f693e37789266c58986edb,1931,1932,5,SHORT SUBJECT (Comedy),"Hal Roach, Producer",The Music Box,true,,,,
67f693e37789266c58986edc,1931,1932,5,SHORT SUBJECT (Comedy),RKO Radio,Scratch-As-Catch-Can,false,,,,
67f693e37789266c58986edd,1931,1932,5,SHORT SUBJECT (Comedy),RKO Radio,Stout Hearts and Willing Hands,false,,,,
67f693e37789266c58986ede,1931,1932,5,SHORT SUBJECT (Novelty),Paramount Publix,Screen Souvenirs,false,,,,
67f693e37789266c58986edf,1931,1932,5,SHORT SUBJECT (Novelty),Metro-Goldwyn-Mayer,Swing High,false,,,,
67f693e37789266c58986ee0,1931,1932,5,SHORT SUBJECT (Novelty),"Mack Sennett, Producer",Wrestling Swordfish,true,,,,
67f693e37789266c58986ee1,1931,1932,5,SOUND RECORDING,Metro-Goldwyn-Mayer Studio Sound Department,,false,,,,
67f693e37789266c58986ee2,1931,1932,5,SOUND RECORDING,Paramount Publix Studio Sound Department,,true,,,,
67f693e37789266c58986ee3,1931,1932,5,SOUND RECORDING,RKO Radio Studio Sound Department,,false,,,,
67f693e37789266c58986ee4,1931,1932,5,SOUND RECORDING,Warner Bros.-First National Studio Sound Department,,false,,,,
67f693e37789266c58986ee5,1931,1932,5,WRITING (Adaptation),Sidney Howard,Arrowsmith,false,,,,
67f693e37789266c58986ee6,1931,1932,5,WRITING (Adaptation),Edwin Burke,Bad Girl,true,,,,
67f693e37789266c58986ee7,1931,1932,5,WRITING (Adaptation),"Percy Heath, Samuel Hoffenstein",Dr. Jekyll and Mr. Hyde,false,,,,
67f693e37789266c58986ee8,1931,1932,5,WRITING (Original Story),Frances Marion,The Champ,true,,,,
67f693e37789266c58986ee9,1931,1932,5,WRITING (Original Story),"Grover Jones, William Slavens McNutt",Lady and Gent,false,,,,
67f693e37789266c58986eea,1931,1932,5,WRITING (Original Story),Lucien Hubbard,The Star Witness,false,,,,
67f693e37789266c58986eeb,1931,1932,5,WRITING (Original Story),"Adela Rogers St. Johns, Jane Murfin",What Price Hollywood?,false,,,,
67f693e37789266c58986eec,1931,1932,5,SPECIAL AWARD," Walt Disney for the creation of ""Mickey Mouse.""",,true,,,,
67f693e37789266c58986eed,1932,1933,6,ACTOR,Leslie Howard,Berkeley Square,false,,,,
67f693e37789266c58986eee,1932,1933,6,ACTOR,Charles Laughton,The Private Life of Henry VIII,true,,,,
67f693e37789266c58986eef,1932,1933,6,ACTOR,Paul Muni,I Am a Fugitive from a Chain Gang,false,,,,
67f693e37789266c58986ef0,1932,1933,6,ACTRESS,Katharine Hepburn,Morning Glory,true,,,,
67f693e37789266c58986ef1,1932,1933,6,ACTRESS,May Robson,Lady for a Day,false,,,,
67f693e37789266c58986ef2,1932,1933,6,ACTRESS,Diana Wynyard,Cavalcade,false,,,,
67f693e37789266c58986ef3,1932,1933,6,ART DIRECTION,William S. Darling,Cavalcade,true,,,,
67f693e37789266c58986ef4,1932,1933,6,ART DIRECTION,"Hans Dreier, Roland Anderson",A Farewell to Arms,false,,,,
67f693e37789266c58986ef5,1932,1933,6,ART DIRECTION,Cedric Gibbons,When Ladies Meet,false,,,,
67f693e37789266c58986ef6,1932,1933,6,ASSISTANT DIRECTOR,Percy Ikerd (Fox),,false,,,,
67f693e37789266c58986ef7,1932,1933,6,ASSISTANT DIRECTOR,William Tummel (Fox),,true,,,,
67f693e37789266c58986ef8,1932,1933,6,ASSISTANT DIRECTOR,Charles Dorian (Metro-Goldwyn-Mayer),,true,,,,
67f693e37789266c58986ef9,1932,1933,6,ASSISTANT DIRECTOR,Bunny Dull (Metro-Goldwyn-Mayer),,false,,,,
67f693e37789266c58986efa,1932,1933,6,ASSISTANT DIRECTOR,John S. Waters (Metro-Goldwyn-Mayer),,false,,,,
67f693e37789266c58986efb,1932,1933,6,ASSISTANT DIRECTOR,Charles Barton (Paramount),,true,,,,
67f693e37789266c58986efc,1932,1933,6,ASSISTANT DIRECTOR,Sidney S. Brod (Paramount),,false,,,,
67f693e37789266c58986efd,1932,1933,6,ASSISTANT DIRECTOR,Arthur Jacobson (Paramount),,false,,,,
67f693e37789266c58986efe,1932,1933,6,ASSISTANT DIRECTOR,Eddie Killey (RKO Radio),,false,,,,
67f693e37789266c58986eff,1932,1933,6,ASSISTANT DIRECTOR,Dewey Starkey (RKO Radio),,true,,,,
67f693e37789266c58986f00,1932,1933,6,ASSISTANT DIRECTOR,Fred Fox (United Artists),,true,,,,
67f693e37789266c58986f01,1932,1933,6,ASSISTANT DIRECTOR,Benjamin Silvey (United Artists),,false,,,,
67f693e37789266c58986f02,1932,1933,6,ASSISTANT DIRECTOR,Scott Beal (Universal),,true,,,,
67f693e37789266c58986f03,1932,1933,6,ASSISTANT DIRECTOR,Joe McDonough (Universal),,false,,,,
67f693e37789266c58986f04,1932,1933,6,ASSISTANT DIRECTOR,W. J. Reiter (Universal),,false,,,,
67f693e37789266c58986f05,1932,1933,6,ASSISTANT DIRECTOR,Al Alborn (Warner Bros.),,false,,,,
67f693e37789266c58986f06,1932,1933,6,ASSISTANT DIRECTOR,Gordon Hollingshead (Warner Bros.),,true,,,,
67f693e37789266c58986f07,1932,1933,6,ASSISTANT DIRECTOR,Frank X. Shaw (Warner Bros.),,false,,,,
67f693e37789266c58986f08,1932,1933,6,CINEMATOGRAPHY,"Charles Bryant Lang, Jr.",A Farewell to Arms,true,,,,
67f693e37789266c58986f09,1932,1933,6,CINEMATOGRAPHY,George J. Folsey,Reunion in Vienna,false,,,,
67f693e37789266c58986f0a,1932,1933,6,CINEMATOGRAPHY,Karl Struss,The Sign of the Cross,false,,,,
67f693e37789266c58986f0b,1932,1933,6,DIRECTING,Frank Lloyd,Cavalcade,true,,,,
67f693e37789266c58986f0c,1932,1933,6,DIRECTING,Frank Capra,Lady for a Day,false,,,,
67f693e37789266c58986f0d,1932,1933,6,DIRECTING,George Cukor,Little Women,false,,,,
67f693e37789266c58986f0e,1932,1933,6,OUTSTANDING PRODUCTION,Fox,Cavalcade,true,,,,
67f693e37789266c58986f0f,1932,1933,6,OUTSTANDING PRODUCTION,Paramount,A Farewell to Arms,false,,,,
67f693e37789266c58986f10,1932,1933,6,OUTSTANDING PRODUCTION,Warner Bros.,42nd Street,false,,,,
67f693e37789266c58986f11,1932,1933,6,OUTSTANDING PRODUCTION,Warner Bros.,I Am a Fugitive from a Chain Gang,false,,,,
67f693e37789266c58986f12,1932,1933,6,OUTSTANDING PRODUCTION,Columbia,Lady for a Day,false,,,,
67f693e37789266c58986f13,1932,1933,6,OUTSTANDING PRODUCTION,RKO Radio,Little Women,false,,,,
67f693e37789266c58986f14,1932,1933,6,OUTSTANDING PRODUCTION,London Films,The Private Life of Henry VIII,false,,,,
67f693e37789266c58986f15,1932,1933,6,OUTSTANDING PRODUCTION,Paramount,She Done Him Wrong,false,,,,
67f693e37789266c58986f16,1932,1933,6,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Smilin' Through,false,,,,
67f693e37789266c58986f17,1932,1933,6,OUTSTANDING PRODUCTION,Fox,State Fair,false,,,,
67f693e37789266c58986f18,1932,1933,6,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Building a Building,false,,,,
